date,card_id,name,supertype,decks,wins,copies,day_decks
2026-08-05,655,Celebi,Pokémon,59,36,59,9474
2026-08-05,73,Rellor,Pokémon,9,1,9,9474
2026-08-05,74,Rabsca,Pokémon,9,1,9,9474
2026-08-05,91,Rillaboom,Pokémon,9,1,9,9474
2026-08-05,100,Goldeen,Pokémon,9,1,18,9474
2026-08-05,240,Seaking,Pokémon,9,1,9,9474
2026-08-05,1092,Secret Box,Trainer,9,1,9,9474
2026-08-05,745,Ralts,Pokémon,1,0,4,9474
2026-08-05,746,Kirlia,Pokémon,1,0,3,9474
2026-08-05,747,Mega Gardevoir ex,Pokémon,1,0,2,9474
2026-08-05,1249,Grand Tree,Trainer,1,0,1,9474
2026-08-05,1267,Lumiose City,Trainer,1,0,1,9474
2026-08-05,236,Leafeon ex,Pokémon,1,0,2,9474
2026-08-05,145,Eevee,Pokémon,1,0,2,9474
2026-08-05,75,Iron Leaves ex,Pokémon,1,1,1,9474
2026-08-05,126,Galvantula,Pokémon,1,1,2,9474
2026-08-05,160,Joltik,Pokémon,1,1,2,9474
2026-08-05,781,Mega Heracross ex,Pokémon,1,1,1,9474
2026-08-05,164,Comfey,Pokémon,4,2,16,9474
2026-08-05,97,Litwick,Pokémon,2,1,8,9474
2026-08-05,494,Lampent,Pokémon,2,1,4,9474
2026-08-05,98,Chandelure,Pokémon,2,1,8,9474
2026-08-05,1124,Pokémon Catcher,Trainer,2,1,6,9474
2026-08-05,311,Hop’s Cramorant,Pokémon,2,1,2,9474
2026-08-05,58,Great Tusk,Pokémon,2,1,8,9474
2026-08-05,1185,Explorer’s Guidance,Trainer,2,1,8,9474
2026-08-05,607,Terrakion,Pokémon,2,1,2,9474
2026-08-05,116,Okidogi,Pokémon,81,46,324,9474
2026-08-05,1051,Binacle,Pokémon,81,46,162,9474
2026-08-05,1052,Barbaracle,Pokémon,81,46,162,9474
2026-08-05,791,Moltres,Pokémon,34,16,34,9474
2026-08-05,1238,Tarragon,Trainer,81,46,162,9474
2026-08-05,1156,Lucky Helmet,Trainer,68,38,68,9474
2026-08-05,817,Bramblin,Pokémon,2,1,8,9474
2026-08-05,818,Brambleghast,Pokémon,2,1,6,9474
2026-08-05,1144,Strange Timepiece,Trainer,2,1,2,9474
2026-08-04,7,Basic {D} Energy,Energy,3632,1730,31281,9614
2026-08-04,104,Froslass,Pokémon,3021,1402,6037,9614
2026-08-04,112,Munkidori,Pokémon,3632,1730,13278,9614
2026-08-04,646,Marnie's Impidimp,Pokémon,2975,1377,11894,9614
2026-08-04,647,Marnie's Morgrem,Pokémon,2975,1377,8831,9614
2026-08-04,648,Marnie's Grimmsnarl ex,Pokémon,2975,1377,8926,9614
2026-08-04,860,Snorunt,Pokémon,3592,1728,7279,9614
2026-08-04,1079,Rare Candy,Trainer,4604,2206,13700,9614
2026-08-04,1080,Unfair Stamp,Trainer,4476,2145,4476,9614
2026-08-04,1086,Buddy-Buddy Poffin,Trainer,7965,3927,31134,9614
2026-08-04,1097,Night Stretcher,Trainer,6432,3137,14727,9614
2026-08-04,1122,Pokégear 3.0,Trainer,5815,2827,12754,9614
2026-08-04,1137,Tool Scrapper,Trainer,3372,1569,3372,9614
2026-08-04,1152,Poké Pad,Trainer,8268,4170,31986,9614
2026-08-04,1182,Boss’s Orders,Trainer,9048,4522,21966,9614
2026-08-04,1219,Team Rocket's Petrel,Trainer,3258,1498,12943,9614
2026-08-04,1227,Lillie's Determination,Trainer,7946,3952,31620,9614
2026-08-04,1231,Dawn,Trainer,5505,2693,10513,9614
2026-08-04,1259,Spikemuth Gym,Trainer,2975,1377,11899,9614
2026-08-04,3,Basic {W} Energy,Energy,846,468,2513,9614
2026-08-04,11,Mist Energy,Energy,1976,1015,7904,9614
2026-08-04,13,Enriching Energy,Energy,2943,1546,2943,9614
2026-08-04,66,Dudunsparce,Pokémon,2961,1545,8130,9614
2026-08-04,174,Fan Rotom,Pokémon,1429,775,1429,9614
2026-08-04,305,Dunsparce,Pokémon,2859,1494,10002,9614
2026-08-04,848,Buneary,Pokémon,1499,808,4564,9614
2026-08-04,849,Mega Lopunny ex,Pokémon,1499,808,3784,9614
2026-08-04,861,Mega Froslass ex,Pokémon,618,351,1236,9614
2026-08-04,1087,Hand Trimmer,Trainer,913,479,2167,9614
2026-08-04,1121,Ultra Ball,Trainer,3225,1754,11895,9614
2026-08-04,1174,Air Balloon,Trainer,1561,849,5239,9614
2026-08-04,1225,Hilda,Trainer,4166,2120,14456,9614
2026-08-04,1229,Wally's Compassion,Trainer,1838,1031,6824,9614
2026-08-04,1264,Battle Cage,Trainer,1285,655,3172,9614
2026-08-04,5,Basic {P} Energy,Energy,2396,1242,6114,9614
2026-08-04,19,Telepath Psychic Energy,Energy,1697,857,6692,9614
2026-08-04,140,Fezandipiti ex,Pokémon,2769,1434,2769,9614
2026-08-04,741,Abra,Pokémon,1442,728,5768,9614
2026-08-04,742,Kadabra,Pokémon,1442,728,5768,9614
2026-08-04,743,Alakazam,Pokémon,1442,728,5747,9614
2026-08-04,1081,Enhanced Hammer,Trainer,1442,728,5681,9614
2026-08-04,1129,Sacred Ash,Trainer,1704,850,1704,9614
2026-08-04,1184,Lana’s Aid,Trainer,1716,874,1740,9614
2026-08-04,1197,Xerosic’s Machinations,Trainer,3696,1843,7710,9614
2026-08-04,163,Slowking,Pokémon,159,86,636,9614
2026-08-04,162,Slowpoke,Pokémon,159,86,636,9614
2026-08-04,144,Kyurem,Pokémon,159,86,318,9614
2026-08-04,184,Latias ex,Pokémon,401,209,706,9614
2026-08-04,183,Smoochum,Pokémon,159,86,318,9614
2026-08-04,224,Annihilape,Pokémon,159,86,159,9614
2026-08-04,115,Conkeldurr,Pokémon,159,86,159,9614
2026-08-04,1248,Academy at Night,Trainer,159,86,636,9614
2026-08-04,1188,Ciphermaniac’s Codebreaking,Trainer,174,93,651,9614
2026-08-04,1194,Colress’s Tenacity,Trainer,423,215,687,9614
2026-08-04,1123,Switch,Trainer,1156,606,2305,9614
2026-08-04,1146,Wondrous Patch,Trainer,212,108,530,9614
2026-08-04,756,Mega Kangaskhan ex,Pokémon,935,455,2776,9614
2026-08-04,1071,Meowth ex,Pokémon,1097,597,1724,9614
2026-08-04,1088,Prime Catcher,Trainer,305,166,305,9614
2026-08-04,344,Dwebble,Pokémon,594,264,2263,9614
2026-08-04,345,Crustle,Pokémon,594,264,2012,9614
2026-08-04,1147,Jumbo Ice Cream,Trainer,1334,622,4174,9614
2026-08-04,1120,Crushing Hammer,Trainer,928,473,3633,9614
2026-08-04,1159,Hero’s Cape,Trainer,1746,877,1746,9614
2026-08-04,18,Grow Grass Energy,Energy,1321,615,3945,9614
2026-08-04,14,Spiky Energy,Energy,1305,642,4418,9614
2026-08-04,1,Basic {G} Energy,Energy,2118,1041,20782,9614
2026-08-04,6,Basic {F} Energy,Energy,914,496,6193,9614
2026-08-04,673,Makuhita,Pokémon,270,179,540,9614
2026-08-04,674,Hariyama,Pokémon,270,179,540,9614
2026-08-04,675,Lunatone,Pokémon,291,190,582,9614
2026-08-04,676,Solrock,Pokémon,291,190,879,9614
2026-08-04,677,Riolu,Pokémon,291,190,908,9614
2026-08-04,678,Mega Lucario ex,Pokémon,291,190,1164,9614
2026-08-04,1141,Premium Power Pro,Trainer,293,191,1168,9614
2026-08-04,1142,Fighting Gong,Trainer,734,401,2936,9614
2026-08-04,1213,Judge,Trainer,1739,926,4603,9614
2026-08-04,20,Rock Fighting Energy,Energy,715,331,2374,9614
2026-08-04,117,Cornerstone Mask Ogerpon ex,Pokémon,370,165,424,9614
2026-08-04,1212,Cook,Trainer,76,31,76,9614
2026-08-04,1257,Team Rocket's Factory,Trainer,366,166,549,9614
2026-08-04,96,Teal Mask Ogerpon ex,Pokémon,1142,580,4422,9614
2026-08-04,63,Raging Bolt ex,Pokémon,146,80,292,9614
2026-08-04,108,Wellspring Mask Ogerpon ex,Pokémon,146,80,146,9614
2026-08-04,272,Lillie’s Clefairy ex,Pokémon,407,213,503,9614
2026-08-04,978,Passimian,Pokémon,146,80,146,9614
2026-08-04,1198,Crispin,Trainer,789,427,2384,9614
2026-08-04,1205,Cyrano,Trainer,162,87,340,9614
2026-08-04,1116,Energy Switch,Trainer,272,146,710,9614
2026-08-04,1098,Glass Trumpet,Trainer,146,80,292,9614
2026-08-04,1250,Area Zero Underdepths,Trainer,311,170,749,9614
2026-08-04,4,Basic {L} Energy,Energy,150,84,304,9614
2026-08-04,15,Team Rocket's Energy,Energy,132,68,528,9614
2026-08-04,400,Team Rocket's Tarountula,Pokémon,132,68,528,9614
2026-08-04,401,Team Rocket's Spidops,Pokémon,132,68,528,9614
2026-08-04,414,Team Rocket's Articuno,Pokémon,248,125,484,9614
2026-08-04,431,Team Rocket's Mewtwo ex,Pokémon,132,68,264,9614
2026-08-04,434,Team Rocket's Mimikyu,Pokémon,92,52,260,9614
2026-08-04,1094,Bug Catching Set,Trainer,1454,728,5684,9614
2026-08-04,1134,Team Rocket's Transceiver,Trainer,132,68,528,9614
2026-08-04,1175,Brave Bangle,Trainer,410,205,954,9614
2026-08-04,1216,Team Rocket's Ariana,Trainer,132,68,528,9614
2026-08-04,1217,Team Rocket's Archer,Trainer,108,55,115,9614
2026-08-04,1218,Team Rocket's Giovanni,Trainer,132,68,373,9614
2026-08-04,1220,Team Rocket's Proton,Trainer,132,68,471,9614
2026-08-04,1127,Tera Orb,Trainer,729,352,2108,9614
2026-08-04,1118,Energy Retrieval,Trainer,741,366,1109,9614
2026-08-04,1119,Energy Search,Trainer,697,333,2106,9614
2026-08-04,1201,Briar,Trainer,720,345,720,9614
2026-08-04,1221,N's Plan,Trainer,602,288,602,9614
2026-08-04,1223,Harlequin,Trainer,657,317,976,9614
2026-08-04,1251,Lively Stadium,Trainer,657,317,1336,9614
2026-08-04,343,Shaymin,Pokémon,1760,902,1760,9614
2026-08-04,1266,Nighttime Mine,Trainer,1308,669,2629,9614
2026-08-04,341,Cynthia's Roselia,Pokémon,441,210,1762,9614
2026-08-04,379,Cynthia's Gible,Pokémon,441,210,1764,9614
2026-08-04,380,Cynthia's Gabite,Pokémon,441,210,1764,9614
2026-08-04,342,Cynthia's Roserade,Pokémon,441,210,1323,9614
2026-08-04,381,Cynthia's Garchomp ex,Pokémon,441,210,1323,9614
2026-08-04,1173,Cynthia's Power Weight,Trainer,441,210,1323,9614
2026-08-04,387,Cynthia's Spiritomb,Pokémon,441,210,882,9614
2026-08-04,1261,Forest of Vitality,Trainer,708,358,1952,9614
2026-08-04,1203,Surfer,Trainer,358,169,358,9614
2026-08-04,650,Bulbasaur,Pokémon,82,48,164,9614
2026-08-04,651,Ivysaur,Pokémon,82,48,164,9614
2026-08-04,652,Mega Venusaur ex,Pokémon,82,48,164,9614
2026-08-04,708,Chikorita,Pokémon,269,149,620,9614
2026-08-04,709,Bayleef,Pokémon,269,149,536,9614
2026-08-04,710,Meganium,Pokémon,269,149,538,9614
2026-08-04,1145,Mega Signal,Trainer,129,73,305,9614
2026-08-04,2,Basic {R} Energy,Energy,621,340,2265,9614
2026-08-04,119,Dreepy,Pokémon,607,331,2428,9614
2026-08-04,120,Drakloak,Pokémon,607,331,2428,9614
2026-08-04,121,Dragapult ex,Pokémon,607,331,1656,9614
2026-08-04,235,Budew,Pokémon,813,440,1176,9614
2026-08-04,1246,Jamming Tower,Trainer,446,245,852,9614
2026-08-04,1161,Handheld Fan,Trainer,334,150,654,9614
2026-08-04,73,Rellor,Pokémon,65,38,65,9614
2026-08-04,74,Rabsca,Pokémon,65,38,65,9614
2026-08-04,89,Grookey,Pokémon,326,160,1304,9614
2026-08-04,90,Thwackey,Pokémon,326,160,1304,9614
2026-08-04,92,Applin,Pokémon,302,151,1176,9614
2026-08-04,93,Dipplin,Pokémon,328,161,1308,9614
2026-08-04,1092,Secret Box,Trainer,65,38,65,9614
2026-08-04,1191,Kieran,Trainer,89,47,154,9614
2026-08-04,1211,Black Belt’s Training,Trainer,89,47,89,9614
2026-08-04,1245,Festival Grounds,Trainer,326,160,1304,9614
2026-08-04,31,Chi-Yu,Pokémon,167,91,171,9614
2026-08-04,324,Torchic,Pokémon,165,90,330,9614
2026-08-04,325,Combusken,Pokémon,165,90,165,9614
2026-08-04,326,Blaziken ex,Pokémon,165,90,330,9614
2026-08-04,1256,Team Rocket's Watchtower,Trainer,193,104,221,9614
2026-08-04,402,Smoliv,Pokémon,185,100,370,9614
2026-08-04,403,Dolliv,Pokémon,185,100,370,9614
2026-08-04,404,Arboliva ex,Pokémon,185,100,370,9614
2026-08-04,920,Tapu Bulu,Pokémon,76,37,76,9614
2026-08-04,65,Dunsparce,Pokémon,105,52,186,9614
2026-08-04,1260,Risky Ruins,Trainer,87,42,135,9614
2026-08-04,17,Ignition Energy,Energy,1,0,4,9614
2026-08-04,131,Duskull,Pokémon,3,1,8,9614
2026-08-04,132,Dusclops,Pokémon,3,1,8,9614
2026-08-04,133,Dusknoir,Pokémon,3,1,5,9614
2026-08-04,1030,Staryu,Pokémon,48,25,145,9614
2026-08-04,1031,Mega Starmie ex,Pokémon,48,25,144,9614
2026-08-04,1192,Carmine,Trainer,33,17,105,9614
2026-08-04,1249,Grand Tree,Trainer,1,0,1,9614
2026-08-04,1102,Dusk Ball,Trainer,50,24,172,9614
2026-08-04,1267,Lumiose City,Trainer,1,1,2,9614
2026-08-04,306,Dudunsparce ex,Pokémon,50,26,50,9614
2026-08-04,432,Team Rocket's Wobbuffet,Pokémon,40,16,40,9614
2026-08-04,463,Team Rocket's Murkrow,Pokémon,40,16,80,9614
2026-08-04,16,Prism Energy,Energy,104,49,229,9614
2026-08-04,1210,Brock’s Scouting,Trainer,35,15,138,9614
2026-08-04,1236,Urbain,Trainer,34,15,119,9614
2026-08-04,689,Yveltal,Pokémon,6,2,6,9614
2026-08-04,1189,Salvatore,Trainer,47,25,47,9614
2026-08-04,1224,Cheren,Trainer,47,25,94,9614
2026-08-04,1262,Surfing Beach,Trainer,47,25,188,9614
2026-08-04,1240,Rosa's Encouragement,Trainer,2,0,2,9614
2026-08-04,12,Legacy Energy,Energy,50,23,50,9614
2026-08-04,42,Applin,Pokémon,16,7,32,9614
2026-08-04,655,Celebi,Pokémon,3,1,7,9614
2026-08-04,1126,Precious Trolley,Trainer,16,7,16,9614
2026-08-04,1187,Morty’s Conviction,Trainer,30,15,60,9614
2026-08-04,1247,Neutralization Zone,Trainer,5,1,5,9614
2026-08-04,169,Duraludon,Pokémon,11,6,44,9614
2026-08-04,190,Archaludon ex,Pokémon,11,6,44,9614
2026-08-04,666,Cinderace,Pokémon,11,6,44,9614
2026-08-04,57,Relicanth,Pokémon,8,6,8,9614
2026-08-04,1185,Explorer’s Guidance,Trainer,11,6,44,9614
2026-08-04,1244,Full Metal Lab,Trainer,11,6,44,9614
2026-08-04,8,Basic {M} Energy,Energy,11,6,126,9614
2026-08-04,1186,Eri,Trainer,16,5,30,9614
2026-08-04,1252,Gravity Mountain,Trainer,37,16,76,9614
2026-08-04,247,Swirlix,Pokémon,2,0,8,9614
2026-08-04,1158,Maximum Belt,Trainer,1,0,1,9614
2026-08-04,293,N’s Zoroark ex,Pokémon,16,7,64,9614
2026-08-04,292,N’s Zorua,Pokémon,16,7,64,9614
2026-08-04,303,N’s Reshiram,Pokémon,16,7,32,9614
2026-08-04,906,N's Zekrom,Pokémon,16,7,16,9614
2026-08-04,141,Pecharunt ex,Pokémon,1,0,1,9614
2026-08-04,1113,N’s PP Up,Trainer,16,7,64,9614
2026-08-04,257,N’s Darumaka,Pokémon,1,0,1,9614
2026-08-04,1253,N’s Castle,Trainer,16,7,47,9614
2026-08-04,258,N’s Darmanitan,Pokémon,1,0,1,9614
2026-08-04,88,Volbeat,Pokémon,15,7,45,9614
2026-08-04,869,Stunfisk,Pokémon,4,4,4,9614
2026-08-04,149,Applin,Pokémon,26,10,100,9614
2026-08-04,1176,Punk Helmet,Trainer,15,7,30,9614
2026-08-04,1195,Janine’s Secret Art,Trainer,15,7,15,9614
2026-08-04,317,Eevee,Pokémon,2,1,8,9614
2026-08-04,330,Sylveon,Pokémon,2,1,6,9614
2026-08-04,1136,Antique Cover Fossil,Trainer,2,1,6,9614
2026-08-04,1204,Lisia’s Appeal,Trainer,14,4,14,9614
2026-08-04,1242,Community Center,Trainer,14,4,14,9614
2026-08-04,24,Team Rocket's Kangaskhan ex,Pokémon,23,12,23,9614
2026-08-04,150,Hydrapple ex,Pokémon,2,1,4,9614
2026-08-04,1156,Lucky Helmet,Trainer,1,0,1,9614
2026-08-04,1096,Poké Vital A,Trainer,2,1,2,9614
2026-08-04,352,Ethan's Cyndaquil,Pokémon,12,8,48,9614
2026-08-04,353,Ethan's Quilava,Pokémon,12,8,48,9614
2026-08-04,354,Ethan's Typhlosion,Pokémon,12,8,48,9614
2026-08-04,1215,Ethan's Adventure,Trainer,12,8,48,9614
2026-08-03,7,Basic {D} Energy,Energy,4176,1973,37317,9434
2026-08-03,104,Froslass,Pokémon,3577,1645,7128,9434
2026-08-03,112,Munkidori,Pokémon,4176,1973,15556,9434
2026-08-03,646,Marnie's Impidimp,Pokémon,3575,1641,14263,9434
2026-08-03,647,Marnie's Morgrem,Pokémon,3575,1641,10591,9434
2026-08-03,648,Marnie's Grimmsnarl ex,Pokémon,3575,1641,10730,9434
2026-08-03,860,Snorunt,Pokémon,3864,1797,7800,9434
2026-08-03,1079,Rare Candy,Trainer,4623,2151,13907,9434
2026-08-03,1080,Unfair Stamp,Trainer,5053,2436,5053,9434
2026-08-03,1086,Buddy-Buddy Poffin,Trainer,7953,3890,30549,9434
2026-08-03,1097,Night Stretcher,Trainer,6664,3238,16485,9434
2026-08-03,1122,Pokégear 3.0,Trainer,5995,2924,12718,9434
2026-08-03,1137,Tool Scrapper,Trainer,4024,1906,4024,9434
2026-08-03,1152,Poké Pad,Trainer,7904,3954,30757,9434
2026-08-03,1182,Boss’s Orders,Trainer,8750,4369,21034,9434
2026-08-03,1219,Team Rocket's Petrel,Trainer,4117,1907,16238,9434
2026-08-03,1227,Lillie's Determination,Trainer,8318,4165,33146,9434
2026-08-03,1231,Dawn,Trainer,5315,2524,8749,9434
2026-08-03,1259,Spikemuth Gym,Trainer,3575,1641,14282,9434
2026-08-03,1,Basic {G} Energy,Energy,2087,1041,18335,9434
2026-08-03,15,Team Rocket's Energy,Energy,140,62,560,9434
2026-08-03,400,Team Rocket's Tarountula,Pokémon,140,62,560,9434
2026-08-03,401,Team Rocket's Spidops,Pokémon,140,62,560,9434
2026-08-03,414,Team Rocket's Articuno,Pokémon,209,94,377,9434
2026-08-03,431,Team Rocket's Mewtwo ex,Pokémon,140,62,281,9434
2026-08-03,434,Team Rocket's Mimikyu,Pokémon,108,51,280,9434
2026-08-03,1094,Bug Catching Set,Trainer,1297,671,5049,9434
2026-08-03,1121,Ultra Ball,Trainer,2916,1641,10277,9434
2026-08-03,1134,Team Rocket's Transceiver,Trainer,140,62,560,9434
2026-08-03,1159,Hero’s Cape,Trainer,1990,1014,1990,9434
2026-08-03,1175,Brave Bangle,Trainer,469,228,1141,9434
2026-08-03,1216,Team Rocket's Ariana,Trainer,140,62,559,9434
2026-08-03,1217,Team Rocket's Archer,Trainer,78,37,78,9434
2026-08-03,1218,Team Rocket's Giovanni,Trainer,140,62,351,9434
2026-08-03,1220,Team Rocket's Proton,Trainer,140,62,420,9434
2026-08-03,1257,Team Rocket's Factory,Trainer,567,285,745,9434
2026-08-03,11,Mist Energy,Energy,1795,939,7180,9434
2026-08-03,14,Spiky Energy,Energy,1365,703,4840,9434
2026-08-03,18,Grow Grass Energy,Energy,1425,702,4456,9434
2026-08-03,20,Rock Fighting Energy,Energy,1028,521,3178,9434
2026-08-03,117,Cornerstone Mask Ogerpon ex,Pokémon,574,285,644,9434
2026-08-03,344,Dwebble,Pokémon,831,386,3209,9434
2026-08-03,345,Crustle,Pokémon,831,386,2746,9434
2026-08-03,756,Mega Kangaskhan ex,Pokémon,1148,570,3244,9434
2026-08-03,1120,Crushing Hammer,Trainer,935,499,3587,9434
2026-08-03,1123,Switch,Trainer,1440,758,2755,9434
2026-08-03,1147,Jumbo Ice Cream,Trainer,1439,706,4736,9434
2026-08-03,1197,Xerosic’s Machinations,Trainer,3391,1708,6608,9434
2026-08-03,1212,Cook,Trainer,171,85,171,9434
2026-08-03,1225,Hilda,Trainer,3559,1824,11843,9434
2026-08-03,1087,Hand Trimmer,Trainer,662,329,1347,9434
2026-08-03,1186,Eri,Trainer,3,0,3,9434
2026-08-03,1264,Battle Cage,Trainer,1208,587,2846,9434
2026-08-03,341,Cynthia's Roselia,Pokémon,509,260,2035,9434
2026-08-03,342,Cynthia's Roserade,Pokémon,509,260,1536,9434
2026-08-03,381,Cynthia's Garchomp ex,Pokémon,509,260,1527,9434
2026-08-03,379,Cynthia's Gible,Pokémon,509,260,2036,9434
2026-08-03,380,Cynthia's Gabite,Pokémon,509,260,2036,9434
2026-08-03,6,Basic {F} Energy,Energy,1033,570,7269,9434
2026-08-03,387,Cynthia's Spiritomb,Pokémon,509,260,1009,9434
2026-08-03,1142,Fighting Gong,Trainer,859,478,3427,9434
2026-08-03,1173,Cynthia's Power Weight,Trainer,509,260,1527,9434
2026-08-03,1261,Forest of Vitality,Trainer,766,404,1877,9434
2026-08-03,673,Makuhita,Pokémon,310,198,620,9434
2026-08-03,674,Hariyama,Pokémon,310,198,620,9434
2026-08-03,675,Lunatone,Pokémon,350,218,700,9434
2026-08-03,676,Solrock,Pokémon,350,218,1050,9434
2026-08-03,677,Riolu,Pokémon,350,218,1129,9434
2026-08-03,678,Mega Lucario ex,Pokémon,350,218,1400,9434
2026-08-03,1141,Premium Power Pro,Trainer,360,221,1411,9434
2026-08-03,1213,Judge,Trainer,1585,888,4247,9434
2026-08-03,1229,Wally's Compassion,Trainer,1420,825,5130,9434
2026-08-03,5,Basic {P} Energy,Energy,1842,957,5041,9434
2026-08-03,13,Enriching Energy,Energy,1994,1054,1994,9434
2026-08-03,19,Telepath Psychic Energy,Energy,1259,631,4911,9434
2026-08-03,66,Dudunsparce,Pokémon,2216,1185,5881,9434
2026-08-03,140,Fezandipiti ex,Pokémon,2215,1165,2215,9434
2026-08-03,305,Dunsparce,Pokémon,2047,1102,6929,9434
2026-08-03,343,Shaymin,Pokémon,1175,580,1175,9434
2026-08-03,741,Abra,Pokémon,953,461,3812,9434
2026-08-03,742,Kadabra,Pokémon,953,461,3812,9434
2026-08-03,743,Alakazam,Pokémon,953,461,3756,9434
2026-08-03,1081,Enhanced Hammer,Trainer,954,461,3681,9434
2026-08-03,1129,Sacred Ash,Trainer,1247,609,1248,9434
2026-08-03,1184,Lana’s Aid,Trainer,1163,576,1169,9434
2026-08-03,1266,Nighttime Mine,Trainer,773,377,1557,9434
2026-08-03,3,Basic {W} Energy,Energy,435,231,1369,9434
2026-08-03,174,Fan Rotom,Pokémon,993,566,993,9434
2026-08-03,848,Buneary,Pokémon,993,566,3296,9434
2026-08-03,849,Mega Lopunny ex,Pokémon,993,566,2733,9434
2026-08-03,861,Mega Froslass ex,Pokémon,297,157,635,9434
2026-08-03,1174,Air Balloon,Trainer,1103,621,3717,9434
2026-08-03,1194,Colress’s Tenacity,Trainer,581,306,956,9434
2026-08-03,1071,Meowth ex,Pokémon,1000,566,1425,9434
2026-08-03,96,Teal Mask Ogerpon ex,Pokémon,904,489,3510,9434
2026-08-03,184,Latias ex,Pokémon,413,231,699,9434
2026-08-03,63,Raging Bolt ex,Pokémon,106,61,212,9434
2026-08-03,108,Wellspring Mask Ogerpon ex,Pokémon,106,61,106,9434
2026-08-03,272,Lillie’s Clefairy ex,Pokémon,296,163,421,9434
2026-08-03,978,Passimian,Pokémon,106,61,106,9434
2026-08-03,1198,Crispin,Trainer,705,392,2181,9434
2026-08-03,1205,Cyrano,Trainer,106,61,212,9434
2026-08-03,1116,Energy Switch,Trainer,181,105,499,9434
2026-08-03,1098,Glass Trumpet,Trainer,106,61,212,9434
2026-08-03,1088,Prime Catcher,Trainer,286,166,286,9434
2026-08-03,1250,Area Zero Underdepths,Trainer,171,98,489,9434
2026-08-03,4,Basic {L} Energy,Energy,166,99,411,9434
2026-08-03,1127,Tera Orb,Trainer,594,316,1564,9434
2026-08-03,1118,Energy Retrieval,Trainer,695,366,1105,9434
2026-08-03,1119,Energy Search,Trainer,626,327,1996,9434
2026-08-03,1201,Briar,Trainer,590,314,590,9434
2026-08-03,1221,N's Plan,Trainer,587,311,587,9434
2026-08-03,1223,Harlequin,Trainer,594,316,997,9434
2026-08-03,1251,Lively Stadium,Trainer,594,316,1260,9434
2026-08-03,2,Basic {R} Energy,Energy,571,320,1985,9434
2026-08-03,65,Dunsparce,Pokémon,173,84,268,9434
2026-08-03,119,Dreepy,Pokémon,570,319,2280,9434
2026-08-03,120,Drakloak,Pokémon,570,319,2280,9434
2026-08-03,121,Dragapult ex,Pokémon,570,319,1645,9434
2026-08-03,235,Budew,Pokémon,682,381,923,9434
2026-08-03,306,Dudunsparce ex,Pokémon,61,27,61,9434
2026-08-03,1260,Risky Ruins,Trainer,249,149,498,9434
2026-08-03,163,Slowking,Pokémon,180,105,720,9434
2026-08-03,162,Slowpoke,Pokémon,180,105,720,9434
2026-08-03,144,Kyurem,Pokémon,180,105,360,9434
2026-08-03,183,Smoochum,Pokémon,180,105,360,9434
2026-08-03,224,Annihilape,Pokémon,180,105,180,9434
2026-08-03,115,Conkeldurr,Pokémon,180,105,180,9434
2026-08-03,1248,Academy at Night,Trainer,180,105,720,9434
2026-08-03,1188,Ciphermaniac’s Codebreaking,Trainer,180,105,720,9434
2026-08-03,1146,Wondrous Patch,Trainer,232,129,592,9434
2026-08-03,1161,Handheld Fan,Trainer,357,167,714,9434
2026-08-03,89,Grookey,Pokémon,359,181,1436,9434
2026-08-03,90,Thwackey,Pokémon,359,181,1436,9434
2026-08-03,92,Applin,Pokémon,427,217,1538,9434
2026-08-03,93,Dipplin,Pokémon,428,218,1574,9434
2026-08-03,1245,Festival Grounds,Trainer,359,181,1436,9434
2026-08-03,1203,Surfer,Trainer,467,241,467,9434
2026-08-03,31,Chi-Yu,Pokémon,65,37,65,9434
2026-08-03,45,Shaymin,Pokémon,37,20,37,9434
2026-08-03,324,Torchic,Pokémon,65,37,130,9434
2026-08-03,325,Combusken,Pokémon,65,37,65,9434
2026-08-03,326,Blaziken ex,Pokémon,65,37,130,9434
2026-08-03,1256,Team Rocket's Watchtower,Trainer,77,40,79,9434
2026-08-03,1246,Jamming Tower,Trainer,258,133,512,9434
2026-08-03,1187,Morty’s Conviction,Trainer,39,10,60,9434
2026-08-03,1242,Community Center,Trainer,21,7,21,9434
2026-08-03,16,Prism Energy,Energy,28,12,112,9434
