episode_id,agent,player,won,n_steps,archetype
84749221,bono,1,0,177,Mega Kangaskhan ex
84749222,kazuki0123,0,0,102,Marnie's Grimmsnarl ex
84749222,LiamK,1,1,102,Cornerstone Mask Ogerpon ex
84749226,matsurih,0,0,231,Dudunsparce
84749226,nasuo445,1,1,231,Cynthia's Garchomp ex
84749229,Rmy,0,0,162,Dudunsparce
84749229,渡邊征央,1,1,162,Marnie's Grimmsnarl ex
84749235,nasuo445,0,0,159,Cynthia's Garchomp ex
84749235,ShumpeiNomura,1,1,159,Archaludon ex
84749236,Abhyuday,0,1,152,Dudunsparce
84749236,THIRD PTCG Club,1,0,152,Fezandipiti ex
84749237,Akira-Ninth,0,0,194,Mega Lucario ex
84749237,kazuki0123,1,1,194,Marnie's Grimmsnarl ex
84749238,tw_shin,0,0,93,Marnie's Grimmsnarl ex
84749238,WinDecks,1,1,93,Mega Starmie ex
84749241,koga_poke,0,0,220,Yveltal
84749241,youtube.com/@BigBugginnings,1,1,220,Dragapult ex
84749242,tonakaiiii,0,0,255,Marnie's Grimmsnarl ex
84749242,Dũng Đỗ,1,1,255,Mega Kangaskhan ex
84749244,Bozo Boys,0,1,159,Alakazam
84749244,ZETADIVISION,1,0,159,Dragapult ex
84749246,Majkel1337,0,1,113,Bloodmoon Ursaluna
84749246,Star-mine,1,0,113,Chandelure
84749247,豆本豆豆包,0,1,48,Alakazam
84749247,LiamK,1,0,48,Teal Mask Ogerpon ex
84749249,koga_poke,0,1,146,Yveltal
84749249,ShumpeiNomura,1,0,146,Archaludon ex
84749250,youtube.com/@BigBugginnings,0,1,257,Dragapult ex
84749250,kazuki0123,1,0,257,Marnie's Grimmsnarl ex
84749294,LiamK,0,1,157,Cornerstone Mask Ogerpon ex
84749294,Majkel1337,1,0,157,Bloodmoon Ursaluna
84749751,matsurih,0,1,108,Dudunsparce
84749751,lmaffei,1,0,108,Mega Lopunny ex
84749763,LiamK,0,0,30,Teal Mask Ogerpon ex
84749763,Majkel1337,1,1,30,Dudunsparce
84749770,LiamK,0,0,151,Cornerstone Mask Ogerpon ex
84749770,lmaffei,1,1,151,Mega Lopunny ex
84749772,Majkel1337,0,0,188,Bloodmoon Ursaluna
84749772,THIRD PTCG Club,1,1,188,Fezandipiti ex
84749773,junlee789,0,1,140,Mega Kangaskhan ex
84749773,Akira-Ninth,1,0,140,Mega Lucario ex
84749775,Star-mine,0,0,129,Chandelure
84749775,bono,1,1,129,Mega Kangaskhan ex
84749777,trickstar,0,0,81,Fezandipiti ex
84749777,WinDecks,1,1,81,Mega Starmie ex
84749778,tonakaiiii,0,1,199,Marnie's Grimmsnarl ex
84749778,zoroark190,1,0,199,Mega Kangaskhan ex
84749780,matsurih,0,0,219,Dudunsparce
84749780,ShumpeiNomura,1,1,219,Archaludon ex
84749781,kazuki0123,0,0,138,Marnie's Grimmsnarl ex
84749781,lmaffei,1,1,138,Mega Lopunny ex
84749782,5.5,0,0,151,Alakazam
84749782,youtube.com/@BigBugginnings,1,1,151,Dragapult ex
84749783,aaa,0,1,129,Fezandipiti ex
84749783,nasuo445,1,0,129,Cynthia's Garchomp ex
84749784,THIRD PTCG Club,0,0,210,Fezandipiti ex
84749784,youtube.com/@BigBugginnings,1,1,210,Dragapult ex
84749785,CCoffie,0,1,54,Marnie's Grimmsnarl ex
84749785,koga_poke,1,0,54,Yveltal
84749787,Dũng Đỗ,0,1,148,Mega Kangaskhan ex
84749787,btk15049,1,0,148,Cornerstone Mask Ogerpon ex
84749790,aaa,0,0,183,Fezandipiti ex
84749790,Mykhailo Kalus,1,1,183,Marnie's Grimmsnarl ex
84749792,bono,0,1,168,Fezandipiti ex
84749792,Abhyuday,1,0,168,Dudunsparce
84749802,ShumpeiNomura,0,1,320,Archaludon ex
84749802,豆本豆豆包,1,0,320,Alakazam
84749818,Dũng Đỗ,0,1,187,Mega Kangaskhan ex
84749818,渡邊征央,1,0,187,Marnie's Grimmsnarl ex
84750148,Raihan Ramadistra,0,0,168,Marnie's Grimmsnarl ex
84750148,niyo,1,1,168,Archaludon ex
84750183,ごんさくよねきち,0,1,221,Marnie's Grimmsnarl ex
84750183,Sota Uchiyama,1,0,221,Marnie's Grimmsnarl ex
84750295,ZETADIVISION,0,0,264,Dragapult ex
84750295,lmaffei,1,1,264,Mega Lopunny ex
84750306,Blu3s,0,0,78,Archaludon ex
84750306,Majkel1337,1,1,78,Dudunsparce
84750312,Yushin Ito,0,0,195,Marnie's Grimmsnarl ex
84750312,junlee789,1,1,195,Mega Kangaskhan ex
84750313,youtube.com/@BigBugginnings,0,1,175,Dragapult ex
84750313,junlee789,1,0,175,Mega Kangaskhan ex
84750314,LiamK,0,0,132,Cornerstone Mask Ogerpon ex
84750314,jp_nerdery,1,1,132,Archaludon ex
84750315,bono,0,1,125,Mega Kangaskhan ex
84750315,渡邊征央,1,0,125,Marnie's Grimmsnarl ex
84750316,nasuo445,0,1,205,Cynthia's Garchomp ex
84750316,Majkel1337,1,0,205,Bloodmoon Ursaluna
84750317,Majkel1337,0,1,41,Bloodmoon Ursaluna
84750317,koga_poke,1,0,41,Yveltal
84750322,zoroark190,0,0,159,Mega Kangaskhan ex
84750322,Rmy,1,1,159,Dudunsparce
84750323,matsurih,0,1,185,Dudunsparce
84750323,Kohenyan,1,0,185,Alakazam
84750324,youtube.com/@BigBugginnings,0,0,240,Dragapult ex
84750324,kazuki0123,1,1,240,Marnie's Grimmsnarl ex
84750329,nasuo445,0,1,165,Cynthia's Garchomp ex
84750329,渡邊征央,1,0,165,Marnie's Grimmsnarl ex
84750330,bono,0,0,157,Mega Kangaskhan ex
84750330,THIRD PTCG Club,1,1,157,Fezandipiti ex
84750331,nasuo445,0,0,87,Cynthia's Garchomp ex
84750331,Majkel1337,1,1,87,Bloodmoon Ursaluna
84750332,koga_poke,0,1,132,Yveltal
84750332,ei1333,1,0,132,Marnie's Grimmsnarl ex
84750334,koga_poke,0,0,117,Yveltal
84750334,aaa,1,1,117,Fezandipiti ex
84750337,tonakaiiii,0,0,199,Marnie's Grimmsnarl ex
84750337,Yushin Ito,1,1,199,Marnie's Grimmsnarl ex
84750338,tonakaiiii,0,1,144,Marnie's Grimmsnarl ex
84750338,WinDecks,1,0,144,Mega Starmie ex
84750341,ShumpeiNomura,0,1,138,Archaludon ex
84750341,Bozo Boys,1,0,138,Alakazam
84750342,ShumpeiNomura,0,1,145,Archaludon ex
84750342,youtube.com/@BigBugginnings,1,0,145,Dragapult ex
84750345,kashiwashira,0,1,79,Team Rocket's Mewtwo ex
84750345,LiamK,1,0,79,Teal Mask Ogerpon ex
84750351,tw_shin,0,1,180,Marnie's Grimmsnarl ex
84750351,tonakaiiii,1,0,180,Marnie's Grimmsnarl ex
84750352,kazuki0123,0,1,208,Marnie's Grimmsnarl ex
84750352,Rmy,1,0,208,Dudunsparce
84750353,ごんさくよねきち,0,0,141,Marnie's Grimmsnarl ex
84750353,bono,1,1,141,Mega Kangaskhan ex
84750842,junlee789,0,0,98,Mega Kangaskhan ex
84750842,Majkel1337,1,1,98,Dudunsparce
84750849,bono,0,0,103,Mega Kangaskhan ex
84750849,Rmy,1,1,103,Dudunsparce
84750850,tonakaiiii,0,1,184,Marnie's Grimmsnarl ex
84750850,Majkel1337,1,0,184,Bloodmoon Ursaluna
84750851,junlee789,0,1,160,Mega Kangaskhan ex
84750851,wally0593,1,0,160,Dudunsparce
84750852,LiamK,0,0,238,Cornerstone Mask Ogerpon ex
84750852,tonakaiiii,1,1,238,Marnie's Grimmsnarl ex
84750854,wally0593,0,1,119,Dudunsparce
84750854,WinDecks,1,0,119,Mega Starmie ex
84750855,koga_poke,0,1,126,Yveltal
84750855,Star-mine,1,0,126,Chandelure
84750860,tonakaiiii,0,0,183,Marnie's Grimmsnarl ex
84750860,nasuo445,1,1,183,Cynthia's Garchomp ex
84750861,zoroark190,0,1,23,Mega Kangaskhan ex
84750861,LiamK,1,0,23,Teal Mask Ogerpon ex
84750862,Yufeng,0,0,148,Archaludon ex
84750862,matsurih,1,1,148,Dudunsparce
84750864,カドラバ Kadoraba,0,1,130,Fezandipiti ex
84750864,koga_poke,1,0,130,Yveltal
84750865,THIRD PTCG Club,0,0,150,Fezandipiti ex
84750865,bono,1,1,150,Mega Kangaskhan ex
84750866,ShumpeiNomura,0,0,174,Archaludon ex
84750866,aaa,1,1,174,Fezandipiti ex
84750867,bono,0,1,162,Fezandipiti ex
84750867,aaa,1,0,162,Fezandipiti ex
84750870,koga_poke,0,1,114,Yveltal
84750870,nasuo445,1,0,114,Cynthia's Garchomp ex
84750873,tonakaiiii,0,1,172,Marnie's Grimmsnarl ex
84750873,youtube.com/@BigBugginnings,1,0,172,Dragapult ex
84750890,ZETADIVISION,0,1,184,Dragapult ex
84750890,bono,1,0,184,Mega Kangaskhan ex
84750915,渡邊征央,0,1,151,Marnie's Grimmsnarl ex
84750915,koga_poke,1,0,151,Yveltal
84751210,niyo,0,0,163,Archaludon ex
84751210,やる気元気ミワハルキ,1,1,163,Mega Lucario ex
84751363,zoroark190,0,0,142,Mega Kangaskhan ex
84751363,lmaffei,1,1,142,Mega Lopunny ex
84751379,Yushin Ito,0,1,98,Mega Starmie ex
84751379,Majkel1337,1,0,98,Dudunsparce
84751384,Yushin Ito,0,0,167,Marnie's Grimmsnarl ex
84751384,matsurih,1,1,167,Dudunsparce
84751385,Majkel1337,0,1,154,Bloodmoon Ursaluna
84751385,nasuo445,1,0,154,Cynthia's Garchomp ex
84751386,nasuo445,0,1,107,Cynthia's Garchomp ex
84751386,junlee789,1,0,107,Mega Kangaskhan ex
84751388,bono,0,1,157,Mega Kangaskhan ex
84751388,やる気元気ミワハルキ,1,0,157,Mega Lucario ex
84751389,btk15049,0,0,165,Cornerstone Mask Ogerpon ex
84751389,koga_poke,1,1,165,Yveltal
84751390,kazuki0123,0,1,175,Marnie's Grimmsnarl ex
84751390,lmaffei,1,0,175,Mega Lopunny ex
84751391,Raihan Ramadistra,0,1,116,Marnie's Grimmsnarl ex
84751391,WinDecks,1,0,116,Mega Starmie ex
84751392,カドラバ Kadoraba,0,1,172,Fezandipiti ex
84751392,zoroark190,1,0,172,Mega Kangaskhan ex
84751393,nasuo445,0,1,121,Cynthia's Garchomp ex
84751393,WinDecks,1,0,121,Mega Starmie ex
84751395,Abhyuday,0,0,90,Dudunsparce
84751395,Yushin Ito,1,1,90,Mega Starmie ex
84751398,tonakaiiii,0,0,180,Marnie's Grimmsnarl ex
84751398,nasuo445,1,1,180,Cynthia's Garchomp ex
84751400,kazuki0123,0,0,172,Marnie's Grimmsnarl ex
84751400,Rmy,1,1,172,Dudunsparce
84751404,ShumpeiNomura,0,0,194,Archaludon ex
84751404,tonakaiiii,1,1,194,Marnie's Grimmsnarl ex
84751405,koga_poke,0,1,105,Yveltal
84751405,ShumpeiNomura,1,0,105,Archaludon ex
84751406,Akira-Ninth,0,1,164,Mega Lucario ex
84751406,渡邊征央,1,0,164,Marnie's Grimmsnarl ex
84751408,ShumpeiNomura,0,1,166,Archaludon ex
84751408,Abhyuday,1,0,166,Dudunsparce
84751409,tonakaiiii,0,1,142,Marnie's Grimmsnarl ex
84751409,Akira-Ninth,1,0,142,Mega Lucario ex
84751411,ZETADIVISION,0,0,221,Dragapult ex
84751411,lmaffei,1,1,221,Mega Lopunny ex
84751442,Akira-Ninth,0,0,177,Mega Lucario ex
84751442,渡邊征央,1,1,177,Marnie's Grimmsnarl ex
84751478,matsurih,0,1,194,Dudunsparce
84751478,5.5,1,0,194,Alakazam
84751668,koga_poke,0,0,123,Yveltal
84751668,Yigit Kayali,1,1,123,Dudunsparce
84751857,Star-mine,0,0,117,Chandelure
84751857,matsurih,1,1,117,Dudunsparce
84751877,LiamK,0,1,118,Teal Mask Ogerpon ex
84751877,kazuki0123,1,0,118,Marnie's Grimmsnarl ex
84751888,ShumpeiNomura,0,1,187,Archaludon ex
84751888,Yushin Ito,1,0,187,Marnie's Grimmsnarl ex
84751890,nasuo445,0,1,204,Cynthia's Garchomp ex
84751890,pokeca2018,1,0,204,Dudunsparce
84751893,Majkel1337,0,1,130,Dudunsparce
84751893,tonakaiiii,1,0,130,Marnie's Grimmsnarl ex
84751896,ShumpeiNomura,0,0,151,Archaludon ex
84751896,nasuo445,1,1,151,Cynthia's Garchomp ex
84751901,LiamK,0,0,82,Cornerstone Mask Ogerpon ex
84751901,junlee789,1,1,82,Mega Kangaskhan ex
84751902,zoroark190,0,0,93,Mega Kangaskhan ex
84751902,THIRD PTCG Club,1,1,93,Fezandipiti ex
84751903,nasuo445,0,0,189,Cynthia's Garchomp ex
84751903,やる気元気ミワハルキ,1,1,189,Mega Lucario ex
84751905,Akira-Ninth,0,0,166,Mega Lucario ex
84751905,Dũng Đỗ,1,1,166,Mega Kangaskhan ex
84751914,WinDecks,0,0,201,Mega Starmie ex
84751914,senkin13,1,1,201,Dudunsparce
84751922,Oleksandr_Savsunenko,0,0,131,Dudunsparce
84751922,tonakaiiii,1,1,131,Marnie's Grimmsnarl ex
84751928,豆本豆豆包,0,0,96,Alakazam
84751928,WinDecks,1,1,96,Mega Starmie ex
84751942,kashiwashira,0,0,167,Team Rocket's Mewtwo ex
84751942,aaa,1,1,167,Fezandipiti ex
84751954,kidekikish,0,0,126,Chandelure
84751954,Akira-Ninth,1,1,126,Mega Lucario ex
84751962,渡邊征央,0,1,177,Marnie's Grimmsnarl ex
84751962,kashiwashira,1,0,177,Team Rocket's Mewtwo ex
84751977,youtube.com/@BigBugginnings,0,1,183,Dragapult ex
84751977,btk15049,1,0,183,Cornerstone Mask Ogerpon ex
84751979,やる気元気ミワハルキ,0,0,139,Mega Lucario ex
84751979,youtube.com/@BigBugginnings,1,1,139,Dragapult ex
84751981,ZETADIVISION,0,1,57,Dragapult ex
84751981,LiamK,1,0,57,Teal Mask Ogerpon ex
84751987,Majkel1337,0,0,158,Bloodmoon Ursaluna
84751987,LiamK,1,1,158,Cornerstone Mask Ogerpon ex
84752004,tonakaiiii,0,1,201,Marnie's Grimmsnarl ex
84752004,Majkel1337,1,0,201,Bloodmoon Ursaluna
84752237,niyo,0,0,120,Archaludon ex
84752237,Rmy,1,1,120,Dudunsparce
84752400,Majkel1337,0,0,204,Dudunsparce
84752400,LiamK,1,1,204,Cornerstone Mask Ogerpon ex
84752410,Yushin Ito,0,1,194,Marnie's Grimmsnarl ex
84752410,LiamK,1,0,194,Cornerstone Mask Ogerpon ex
84752411,junlee789,0,0,98,Mega Kangaskhan ex
84752411,aaa,1,1,98,Fezandipiti ex
84752415,LiamK,0,1,128,Cornerstone Mask Ogerpon ex
84752415,Majkel1337,1,0,128,Bloodmoon Ursaluna
84752417,Majkel1337,0,1,131,Bloodmoon Ursaluna
84752417,koga_poke,1,0,131,Yveltal
84752418,渡邊征央,0,1,81,Marnie's Grimmsnarl ex
84752418,nasuo445,1,0,81,Cynthia's Garchomp ex
84752420,豆本豆豆包,0,0,207,Alakazam
84752420,matsurih,1,1,207,Dudunsparce
84752422,Dũng Đỗ,0,0,107,Mega Kangaskhan ex
84752422,WinDecks,1,1,107,Mega Starmie ex
84752423,koga_poke,0,0,134,Yveltal
84752423,Rmy,1,1,134,Dudunsparce
84752424,Yushin Ito,0,1,85,Mega Starmie ex
84752424,matsurih,1,0,85,Dudunsparce
84752426,kazuki0123,0,0,214,Marnie's Grimmsnarl ex
84752426,lmaffei,1,1,214,Mega Lopunny ex
84752434,aaa,0,1,128,Fezandipiti ex
84752434,nasuo445,1,0,128,Cynthia's Garchomp ex
84752441,Dũng Đỗ,0,1,195,Mega Kangaskhan ex
84752441,ZETADIVISION,1,0,195,Dragapult ex
84752444,Akira-Ninth,0,1,23,Mega Lucario ex
84752444,youtube.com/@BigBugginnings,1,0,23,Dragapult ex
84752447,Rmy,0,1,212,Dudunsparce
84752447,tonakaiiii,1,0,212,Marnie's Grimmsnarl ex
84752451,kidekikish,0,1,124,Chandelure
84752451,ShumpeiNomura,1,0,124,Archaludon ex
84752453,WinDecks,0,1,91,Mega Starmie ex
84752453,LiamK,1,0,91,Teal Mask Ogerpon ex
84752469,senkin13,0,0,120,Dudunsparce
84752469,zoroark190,1,1,120,Mega Kangaskhan ex
84752900,Majkel1337,0,1,1092,Dudunsparce
84752900,LiamK,1,0,1092,Cornerstone Mask Ogerpon ex
84752911,WinDecks,0,1,82,Mega Starmie ex
84752911,LiamK,1,0,82,Cornerstone Mask Ogerpon ex
84752912,bono,0,0,124,Mega Kangaskhan ex
84752912,Dũng Đỗ,1,1,124,Mega Kangaskhan ex
84752914,junlee789,0,1,161,Mega Kangaskhan ex
84752914,Rmy,1,0,161,Dudunsparce
84752917,ごんさくよねきち,0,1,173,Marnie's Grimmsnarl ex
84752917,matsurih,1,0,173,Dudunsparce
84752919,ei1333,0,0,205,Marnie's Grimmsnarl ex
84752919,Majkel1337,1,1,205,Bloodmoon Ursaluna
84752920,Yushin Ito,0,1,122,Marnie's Grimmsnarl ex
84752920,WinDecks,1,0,122,Mega Starmie ex
84752921,Dũng Đỗ,0,0,113,Mega Kangaskhan ex
84752921,kidekikish,1,1,113,Chandelure
84752923,Majkel1337,0,1,100,Bloodmoon Ursaluna
84752923,koga_poke,1,0,100,Yveltal
84752925,btk15049,0,0,275,Cornerstone Mask Ogerpon ex
84752925,kazuki0123,1,1,275,Marnie's Grimmsnarl ex
84752926,Yushin Ito,0,0,112,Mega Starmie ex
84752926,Akira-Ninth,1,1,112,Mega Lucario ex
84752935,koga_poke,0,0,104,Yveltal
84752935,youtube.com/@BigBugginnings,1,1,104,Dragapult ex
84752936,ShumpeiNomura,0,0,153,Archaludon ex
84752936,nasuo445,1,1,153,Cynthia's Garchomp ex
84752937,Yushin Ito,0,0,152,Mega Starmie ex
84752937,youtube.com/@BigBugginnings,1,1,152,Dragapult ex
84752945,WinDecks,0,0,188,Mega Starmie ex
84752945,tonakaiiii,1,1,188,Marnie's Grimmsnarl ex
84752946,ZETADIVISION,0,1,217,Dragapult ex
84752946,btk15049,1,0,217,Cornerstone Mask Ogerpon ex
84752948,youtube.com/@BigBugginnings,0,1,121,Dragapult ex
84752948,Rmy,1,0,121,Dudunsparce
84752953,ShumpeiNomura,0,1,192,Archaludon ex
84752953,ZETADIVISION,1,0,192,Dragapult ex
84752958,youtube.com/@BigBugginnings,0,1,196,Dragapult ex
84752958,koga_poke,1,0,196,Yveltal
84753160,kidekikish,0,0,101,Chandelure
84753160,Budew,1,1,101,Archaludon ex
84753343,kidekikish,0,0,81,Chandelure
84753343,Majkel1337,1,1,81,Bloodmoon Ursaluna
84753406,Majkel1337,0,1,142,Dudunsparce
84753406,Yushin Ito,1,0,142,Marnie's Grimmsnarl ex
84753417,Yushin Ito,0,0,191,Marnie's Grimmsnarl ex
84753417,Majkel1337,1,1,191,Dudunsparce
84753420,Majkel1337,0,1,92,Bloodmoon Ursaluna
84753420,nasuo445,1,0,92,Cynthia's Garchomp ex
84753422,LiamK,0,0,194,Cornerstone Mask Ogerpon ex
84753422,lmaffei,1,1,194,Mega Lopunny ex
84753423,matsurih,0,1,196,Dudunsparce
84753423,Majkel1337,1,0,196,Bloodmoon Ursaluna
84753424,渡邊征央,0,1,141,Marnie's Grimmsnarl ex
84753424,WinDecks,1,0,141,Mega Starmie ex
84753425,nasuo445,0,1,193,Cynthia's Garchomp ex
84753425,kazuki0123,1,0,193,Marnie's Grimmsnarl ex
84753427,aaa,0,1,223,Fezandipiti ex
84753427,Rmy,1,0,223,Dudunsparce
84753428,Yushin Ito,0,0,241,Marnie's Grimmsnarl ex
84753428,Dũng Đỗ,1,1,241,Mega Kangaskhan ex
84753434,カドラバ Kadoraba,0,0,141,Fezandipiti ex
84753434,tonakaiiii,1,1,141,Marnie's Grimmsnarl ex
84753435,nasuo445,0,0,122,Cynthia's Garchomp ex
84753435,Star-mine,1,1,122,Chandelure
84753436,koga_poke,0,1,146,Yveltal
84753436,tonakaiiii,1,0,146,Marnie's Grimmsnarl ex
84753437,Sota Uchiyama,0,0,176,Marnie's Grimmsnarl ex
84753437,aaa,1,1,176,Fezandipiti ex
84753438,zoroark190,0,0,140,Mega Kangaskhan ex
84753438,Majkel1337,1,1,140,Bloodmoon Ursaluna
84753439,Rmy,0,1,118,Dudunsparce
84753439,kazuki0123,1,0,118,Marnie's Grimmsnarl ex
84753440,bono,0,0,136,Fezandipiti ex
84753440,koga_poke,1,1,136,Yveltal
84753442,kashiwashira,0,0,138,Team Rocket's Mewtwo ex
84753442,ShumpeiNomura,1,1,138,Archaludon ex
84753453,youtube.com/@BigBugginnings,0,1,179,Dragapult ex
84753453,ShumpeiNomura,1,0,179,Archaludon ex
84753458,ごんさくよねきち,0,1,128,Marnie's Grimmsnarl ex
84753458,ZETADIVISION,1,0,128,Dragapult ex
84753509,Star-mine,0,0,186,Chandelure
84753509,kazuki0123,1,1,186,Marnie's Grimmsnarl ex
84753757,niyo,0,0,115,Archaludon ex
84753757,ShumpeiNomura,1,1,115,Archaludon ex
84753916,Majkel1337,0,0,210,Dudunsparce
84753916,nasuo445,1,1,210,Cynthia's Garchomp ex
84753921,カドラバ Kadoraba,0,1,186,Fezandipiti ex
84753921,Majkel1337,1,0,186,Bloodmoon Ursaluna
84753924,Yushin Ito,0,0,204,Marnie's Grimmsnarl ex
84753924,junlee789,1,1,204,Mega Kangaskhan ex
84753928,bono,0,0,164,Mega Kangaskhan ex
84753928,Akira-Ninth,1,1,164,Mega Lucario ex
84753930,WinDecks,0,1,40,Mega Starmie ex
84753930,matsurih,1,0,40,Dudunsparce
84753931,nasuo445,0,1,155,Cynthia's Garchomp ex
84753931,Rmy,1,0,155,Dudunsparce
84753934,Yushin Ito,0,0,132,Marnie's Grimmsnarl ex
84753934,koga_poke,1,1,132,Yveltal
84753935,Dũng Đỗ,0,0,170,Mega Kangaskhan ex
84753935,カドラバ Kadoraba,1,1,170,Fezandipiti ex
84753937,Eduardo Rocha de Andrade,0,0,179,Marnie's Grimmsnarl ex
84753937,Yushin Ito,1,1,179,Mega Starmie ex
84753938,aaa,0,0,166,Fezandipiti ex
84753938,youtube.com/@BigBugginnings,1,1,166,Dragapult ex
84753939,zoroark190,0,1,151,Mega Kangaskhan ex
84753939,Rmy,1,0,151,Dudunsparce
84753940,豆本豆豆包,0,1,132,Alakazam
84753940,lmaffei,1,0,132,Mega Lopunny ex
84753943,WinDecks,0,1,70,Mega Starmie ex
84753943,bono,1,0,70,Fezandipiti ex
84753944,tw_shin,0,1,229,Marnie's Grimmsnarl ex
84753944,kazuki0123,1,0,229,Marnie's Grimmsnarl ex
84753945,カドラバ Kadoraba,0,1,92,Fezandipiti ex
84753945,tonakaiiii,1,0,92,Marnie's Grimmsnarl ex
84753947,THIRD PTCG Club,0,1,178,Fezandipiti ex
84753947,matsurih,1,0,178,Dudunsparce
84753949,Rmy,0,1,103,Dudunsparce
84753949,tonakaiiii,1,0,103,Marnie's Grimmsnarl ex
84753950,Akira-Ninth,0,0,126,Mega Lucario ex
84753950,ShumpeiNomura,1,1,126,Archaludon ex
84753951,zoroark190,0,0,175,Mega Kangaskhan ex
84753951,matsurih,1,1,175,Dudunsparce
84753964,LiamK,0,1,134,Teal Mask Ogerpon ex
84753964,カドラバ Kadoraba,1,0,134,Fezandipiti ex
84754002,kidekikish,0,1,184,Chandelure
84754002,ごんさくよねきち,1,0,184,Marnie's Grimmsnarl ex
84754013,btk15049,0,1,191,Cornerstone Mask Ogerpon ex
84754013,aaa,1,0,191,Fezandipiti ex
84754284,Budew,0,0,112,Archaludon ex
84754284,kidekikish,1,1,112,Chandelure
84754411,Budew,0,0,109,Archaludon ex
84754411,Majkel1337,1,1,109,Dudunsparce
84754414,ShumpeiNomura,0,1,101,Archaludon ex
84754414,WinDecks,1,0,101,Mega Starmie ex
84754417,nasuo445,0,1,138,Cynthia's Garchomp ex
84754417,Budew,1,0,138,Archaludon ex
84754420,渡邊征央,0,0,183,Marnie's Grimmsnarl ex
84754420,LiamK,1,1,183,Cornerstone Mask Ogerpon ex
84754423,aaa,0,0,208,Fezandipiti ex
84754423,bono,1,1,208,Mega Kangaskhan ex
84754429,Majkel1337,0,1,32,Bloodmoon Ursaluna
84754429,bono,1,0,32,Mega Kangaskhan ex
84754430,niyo,0,0,103,Archaludon ex
84754430,Yushin Ito,1,1,103,Marnie's Grimmsnarl ex
84754435,THIRD PTCG Club,0,0,127,Fezandipiti ex
84754435,Yushin Ito,1,1,127,Mega Starmie ex
84754438,koga_poke,0,1,156,Yveltal
84754438,youtube.com/@BigBugginnings,1,0,156,Dragapult ex
84754440,bono,0,1,91,Mega Kangaskhan ex
84754440,kazuki0123,1,0,91,Marnie's Grimmsnarl ex
84754441,tonakaiiii,0,1,176,Marnie's Grimmsnarl ex
84754441,tw_shin,1,0,176,Marnie's Grimmsnarl ex
84754442,Eduardo Rocha de Andrade,0,0,186,Marnie's Grimmsnarl ex
84754442,ShumpeiNomura,1,1,186,Archaludon ex
84754444,LiamK,0,1,166,Teal Mask Ogerpon ex
84754444,lmaffei,1,0,166,Mega Lopunny ex
84754446,kashiwashira,0,1,124,Team Rocket's Mewtwo ex
84754446,Rmy,1,0,124,Dudunsparce
84754447,THIRD PTCG Club,0,0,121,Fezandipiti ex
84754447,LiamK,1,1,121,Cornerstone Mask Ogerpon ex
84754448,tonakaiiii,0,0,202,Marnie's Grimmsnarl ex
84754448,btk15049,1,1,202,Cornerstone Mask Ogerpon ex
84754451,Abhyuday,0,0,38,Dudunsparce
84754451,zoroark190,1,1,38,Mega Kangaskhan ex
84754458,カドラバ Kadoraba,0,0,120,Fezandipiti ex
84754458,niyo,1,1,120,Archaludon ex
84754460,tw_shin,0,0,108,Marnie's Grimmsnarl ex
84754460,LiamK,1,1,108,Teal Mask Ogerpon ex
84754468,Bozo Boys,0,1,181,Alakazam
84754468,THIRD PTCG Club,1,0,181,Fezandipiti ex
84754473,LiamK,0,0,81,Teal Mask Ogerpon ex
84754473,Bozo Boys,1,1,81,Alakazam
84754518,THIRD PTCG Club,0,0,19,Fezandipiti ex
84754518,niyo,1,1,19,Archaludon ex
84754529,Abhyuday,0,0,122,Dudunsparce
84754529,kidekikish,1,1,122,Chandelure
84754797,niyo,0,1,24,Archaludon ex
84754797,LiamK,1,0,24,Teal Mask Ogerpon ex
84754890,kidekikish,0,1,98,Chandelure
84754890,Akira-Ninth,1,0,98,Mega Lucario ex
84754943,Yushin Ito,0,1,186,Marnie's Grimmsnarl ex
84754943,Majkel1337,1,0,186,Dudunsparce
84754950,LiamK,0,0,160,Cornerstone Mask Ogerpon ex
84754950,nasuo445,1,1,160,Cynthia's Garchomp ex
84754952,LiamK,0,0,129,Teal Mask Ogerpon ex
84754952,bono,1,1,129,Mega Kangaskhan ex
84754956,Yushin Ito,0,0,97,Marnie's Grimmsnarl ex
84754956,btk15049,1,1,97,Cornerstone Mask Ogerpon ex
84754957,matsurih,0,0,202,Dudunsparce
84754957,nasuo445,1,1,202,Cynthia's Garchomp ex
84754958,bono,0,0,126,Fezandipiti ex
84754958,Yushin Ito,1,1,126,Mega Starmie ex
84754960,WinDecks,0,0,128,Mega Starmie ex
84754960,渡邊征央,1,1,128,Marnie's Grimmsnarl ex
84754961,koga_poke,0,1,131,Yveltal
84754961,pokeca2018,1,0,131,Dudunsparce
84754965,Dũng Đỗ,0,1,175,Mega Kangaskhan ex
84754965,カドラバ Kadoraba,1,0,175,Fezandipiti ex
84754967,youtube.com/@BigBugginnings,0,1,189,Dragapult ex
84754967,bono,1,0,189,Fezandipiti ex
84754968,Yushin Ito,0,0,88,Mega Starmie ex
84754968,aaa,1,1,88,Fezandipiti ex
84754969,Rmy,0,1,143,Dudunsparce
84754969,genki toyama,1,0,143,Mega Lucario ex
